city,state_name,lat,lng,population,distance.to.coast_km,total_richness,total_lists,Area_km2,Included_in_analysis
Newberg_OR,Oregon,45.3071,-122.9598,28516,51.796542421298625,108,346,25601.972,Yes
Cambridge_MN,Minnesota,45.5615,-93.228,15265,1137.888175613987,108,57,25604.919,Yes
Delano_CA,California,35.767,-119.2637,54030,174.90255177160307,40,8,25684.857,No
Newport_TN,Tennessee,35.9614,-83.1977,11415,362.2460270041128,64,30,25710.969,No
Athens_OH,Ohio,39.3269,-82.0988,30077,366.241975412235,205,4480,25728.992,Yes
Kirtland_NM,New Mexico,36.7438,-108.3514,587,1041.6653737809422,42,5,25906.843,No
Chickasha_OK,Oklahoma,35.041,-97.9472,16118,589.3526764034092,110,190,25938.675,Yes
Newton_KS,Kansas,38.0348,-97.3519,20625,894.0689342071888,197,975,25973.821,Yes
Paris_TN,Tennessee,36.2936,-88.3066,10679,624.8508642182717,55,19,26084.185,No
Morris_IL,Illinois,41.3744,-88.43,16656,820.3688189474757,153,155,26093.126,Yes
Bastrop_LA,Louisiana,32.7749,-91.9058,13010,278.3853937314451,5,2,26101.216,No
Corning_NY,New York,42.147,-77.0561,19798,222.52504163050375,169,763,26177.325,Yes
Durant_OK,Oklahoma,33.9957,-96.3938,18187,465.54116786986623,149,93,26250.81,Yes
Lebanon_OR,Oregon,44.5314,-122.9075,21165,63.532696948529534,152,372,26260.274,Yes
Lapeer_MI,Michigan,43.0447,-83.3254,13283,528.1933518539862,126,141,26313.362,Yes
Sulphur Springs_TX,Texas,33.1421,-95.6124,14850,367.5198725763874,93,48,26321.751,No
Silver City_NM,New Mexico,32.7783,-108.2699,12202,573.4626142846787,219,782,26322.903,Yes
Centre_AL,Alabama,34.1554,-85.6707,3776,385.59122007355444,132,56,26421.352,Yes
Gaylord_MI,Michigan,45.0211,-84.6799,8399,695.8293783216039,155,491,26441.501,Yes
Terrell_TX,Texas,32.7309,-96.2884,16252,325.9226403708106,24,5,26452.135,No
Hays_KS,Kansas,38.8806,-99.3214,21713,1011.1189354165538,173,1076,26453.62,Yes
Wauchula_FL,Florida,27.547,-81.8102,14390,52.65750745246431,132,163,26478.626,Yes
Georgetown_SC,South Carolina,33.3595,-79.296,12133,1.2894272808177438,170,326,26564.204,Yes
Elko_NV,Nevada,40.8383,-115.7677,21168,510.6474295315428,175,267,26583.184,Yes
Elkhorn_WI,Wisconsin,42.6711,-88.5376,12198,816.7528986738896,103,100,26668.993,Yes
Fernley_NV,Nevada,39.5612,-119.1925,19195,312.0696027441103,109,193,26695.192,Yes
Bainbridge_GA,Georgia,30.9046,-84.5722,11713,93.37546342704943,110,73,26713.204,Yes
Marysville_OH,Ohio,40.2276,-83.3594,23674,450.00680827037615,120,259,26765.408,Yes
McAlester_OK,Oklahoma,34.9262,-95.7698,19312,575.5462735909787,99,317,26826.251,Yes
Amsterdam_NY,New York,42.9419,-74.1906,21351,180.9075571980244,184,738,26865.926,Yes
Belgrade_MT,Montana,45.7822,-111.1757,15411,642.7373031228591,124,269,26874.293,Yes
Lakeport_CA,California,39.0392,-122.9218,16649,58.393913023372214,235,2594,26965.58,Yes
Thomaston_GA,Georgia,32.8907,-84.3272,14089,251.14276295272487,92,59,26982.333,Yes
Hurricane_UT,Utah,37.1497,-113.3526,19202,636.4190309328001,262,2003,26988.221,Yes
Uvalde_TX,Texas,29.2153,-99.7782,19026,208.78223310981875,289,985,27038.498,Yes
Buckeye_AZ,Arizona,33.4318,-112.643,64629,318.8840603039613,124,82,27065.975,Yes
Rolla_MO,Missouri,37.9457,-91.7609,20692,834.1129877524751,179,817,27080.576,Yes
Shelbyville_IN,Indiana,39.5319,-85.7753,20639,647.3528044319023,81,64,27184.063,Yes
Franklin_LA,Louisiana,29.7851,-91.5098,13706,14.886613415828187,149,111,27200.015,Yes
Lock Haven_PA,Pennsylvania,41.1365,-77.4521,17336,173.56251809872566,222,2608,27288.358,Yes
Norwalk_OH,Ohio,41.2443,-82.6088,20593,414.04120891497524,191,234,27314.3,Yes
Highland_IL,Illinois,38.7606,-89.681,11421,821.4058409985737,170,209,27328.606,Yes
Hannibal_MO,Missouri,39.7097,-91.3936,18361,954.3088689449927,167,248,27341.083,Yes
Truckee_CA,California,39.3455,-120.1848,12296,251.67025233106887,201,1141,27419.423,Yes
Piqua_OH,Ohio,40.1503,-84.2437,21498,519.5144472594188,72,78,27466.229,Yes
Manchester_TN,Tennessee,35.4629,-86.0774,11959,454.97470538318873,134,254,27524.8,Yes
Canton_MS,Mississippi,32.5976,-90.0329,15847,230.95609093007968,148,68,27554.695,Yes
Mattoon_IL,Illinois,39.4774,-88.3623,18438,818.131321041961,202,544,27600.648,Yes
Cortland_NY,New York,42.6004,-76.1784,26907,177.6269040639057,197,1022,27627.632,Yes
Nicholasville_KY,Kentucky,37.8914,-84.5665,30052,545.6451345366158,98,74,27667.362,Yes
Versailles_KY,Kentucky,38.0488,-84.7312,17209,563.2329074541185,39,17,27690.726,No
Lompoc_CA,California,34.6617,-120.4714,53062,9.589650190369875,179,393,27701.723,Yes
Jesup_GA,Georgia,31.5991,-81.8898,12605,36.52237742413899,41,7,27781.655,No
Dayton_TX,Texas,30.0358,-94.9024,12895,29.703405664499606,116,73,27861.194,Yes
Mount Vernon_IL,Illinois,38.3144,-88.9173,15861,759.9277204873353,124,137,27862.518,Yes
Millsboro_DE,Delaware,38.5865,-75.3018,10403,7.371410806426324,170,631,27875.346,Yes
Dodge City_KS,Kansas,37.7609,-100.0182,27429,897.215448764678,154,323,27881.372,Yes
Keene_NH,New Hampshire,42.9496,-72.2997,22507,94.2374085095711,203,3004,27903.11,Yes
Interlachen_FL,Florida,29.6203,-81.8963,1361,64.51246109793502,73,15,27957.456,No
West Tawakoni_TX,Texas,32.8975,-96.0234,8936,340.15954365888103,251,587,27968.277,Yes
Huntington_IN,Indiana,40.8812,-85.5062,17982,605.8410615423995,164,447,28154.868,Yes
Alice_TX,Texas,27.7556,-98.0653,21172,36.04366131592424,66,18,28171.29,No
Washington_NJ,New Jersey,40.7586,-74.9826,15457,52.474053093564,172,354,28194.238,Yes
Fremont_NE,Nebraska,41.4418,-96.4887,27598,1220.9056600964198,245,4300,28212.76,Yes
Vincennes_IN,Indiana,38.6759,-87.5102,20726,733.2089017133591,172,260,28237.944,Yes
Toccoa_GA,Georgia,34.5807,-83.3256,10744,261.1582936533529,74,29,28342.051,No
Grandview_WA,Washington,46.2432,-119.9082,18909,136.7554028856625,150,178,28553.921,Yes
Pampa_TX,Texas,35.5479,-100.965,17931,693.9897323371193,110,85,28568.681,Yes
Mountain Home_AR,Arkansas,36.3345,-92.3845,14082,648.7620451618562,110,77,28582.938,Yes
Emporia_KS,Kansas,38.4022,-96.1924,24730,915.7446662248607,129,78,28733.006,Yes
Jasper_IN,Indiana,38.3936,-86.9405,16245,689.5963975750683,119,129,28773.202,Yes
Scottsboro_AL,Alabama,34.6438,-86.0491,10006,426.96788499173607,71,17,28780.084,No
Fort Atkinson_WI,Wisconsin,42.9253,-88.8443,21399,838.4242255042369,225,1038,28969.697,Yes
Bemidji_MN,Minnesota,47.4798,-94.8833,16271,1260.4143258062556,190,393,28970.178,Yes
Dunn_NC,North Carolina,35.311,-78.6132,15798,98.43159772692101,102,79,28990.958,Yes
Harrison_AR,Arkansas,36.2438,-93.1198,14194,649.2835164370184,176,506,29079.95,Yes
Oak Island_NC,North Carolina,33.9433,-78.1366,12779,3.6183497318933684,219,785,29083.882,Yes
Owosso_MI,Michigan,42.9956,-84.1763,21653,564.8407074742399,122,224,29111.762,Yes
Abbeville_LA,Louisiana,29.9751,-92.1265,20139,17.63566913388766,141,118,29189.595,Yes
Pierre_SD,South Dakota,44.3748,-100.3205,14808,1366.8361748754485,208,462,29240.347,Yes
Reidsville_NC,North Carolina,36.3379,-79.6726,13541,208.00397589055183,143,583,29270.988,Yes
Willmar_MN,Minnesota,45.1224,-95.0559,20189,1248.2373867208737,199,363,29431.652,Yes
Faribault_MN,Minnesota,44.2986,-93.2787,24012,1134.4309622553342,193,436,29460.935,Yes
Sidney_OH,Ohio,40.2892,-84.1666,21267,511.1124093452767,94,30,29556.964,No
Hollister_CA,California,36.8564,-121.3981,45496,35.066418328674665,210,1021,29618.658,Yes
Marshalltown_IA,Iowa,42.0341,-92.9067,26640,1149.1527247195188,146,174,29654.278,Yes
Silsbee_TX,Texas,30.3456,-94.1764,9710,43.18014926465212,69,146,29668.232,Yes
Bastrop_TX,Texas,30.1112,-97.3159,15781,158.18600971383924,238,933,29716.78,Yes
Coldwater_MI,Michigan,41.9428,-85.0016,16613,578.1034083350206,146,203,29875.913,Yes
Spirit Lake_IA,Iowa,43.4177,-95.1109,11375,1277.068674526478,219,298,29961.207,Yes
Salem_OH,Ohio,40.9049,-80.8491,18078,299.34445038891414,137,156,29979.207,Yes
Warrensburg_MO,Missouri,38.7617,-93.7284,22227,920.5797602721021,192,970,30040.614,Yes
Murray_KY,Kentucky,36.6146,-88.3204,20431,637.7240245127763,137,154,30069.985,Yes
Pittsburg_KS,Kansas,37.4141,-94.6983,23069,792.2823612845923,171,571,30099.224,Yes
Jacksonville_IL,Illinois,39.7291,-90.232,21832,908.5780022011369,218,226,30152.661,Yes
Woodburn_OR,Oregon,45.1477,-122.8585,35007,57.985700498921624,124,239,30179.687,Yes
Auburn_IN,Indiana,41.3666,-85.0559,22257,572.6035969617277,80,168,30213.089,Yes
Ardmore_OK,Oklahoma,34.1944,-97.1251,21597,490.79485482228097,117,158,30232.601,Yes
Galveston_TX,Texas,29.2487,-94.891,46610,1.7159998760428092,317,3823,30384.297,Yes
Bedford_IN,Indiana,38.8602,-86.4895,14896,693.4427074488065,123,306,30402.519,Yes
Duncan_OK,Oklahoma,34.5425,-97.919,20895,537.1448387173914,56,25,30410.658,No
Ottawa_IL,Illinois,41.3528,-88.8319,20087,851.8418636863213,149,121,30539.238,Yes
Natchitoches_LA,Louisiana,31.7317,-93.0978,19759,221.12932281949188,117,57,30542.976,Yes
Centralia_IL,Illinois,38.5222,-89.1233,16685,782.287182082225,78,17,30555.828,No
Indiana_PA,Pennsylvania,40.622,-79.1552,28820,202.01397095721717,162,709,30565.423,Yes
Camden_AR,Arkansas,33.5672,-92.8466,10498,373.91489329874645,73,22,30709.732,No
Brockport_NY,New York,43.2136,-77.9405,20142,297.6327494768426,190,690,30719.754,Yes
Crescent City_CA,California,41.7728,-124.1902,16558,3.440302708504436,283,2689,30762.135,Yes
Marshfield_WI,Wisconsin,44.6633,-90.1731,18760,945.2903054245581,160,266,30866.966,Yes
Vidalia_GA,Georgia,32.2134,-82.4035,13736,95.23300343799795,81,184,30900.301,Yes
Ada_OK,Oklahoma,34.7683,-96.6689,17981,554.9628227328494,91,25,30913.537,No
Snoqualmie_WA,Washington,47.5292,-121.8409,25455,28.761465852068163,164,2133,30924.956,Yes
North Platte_NE,Nebraska,41.1266,-100.764,24578,1244.716755933888,196,391,30970.847,Yes
Crawfordsville_IN,Indiana,40.0433,-86.8966,18109,726.461085025765,101,129,30992.114,Yes
Corinth_MS,Mississippi,34.9474,-88.5143,12678,513.4769247374634,84,43,31030.012,No
Douglas_GA,Georgia,31.5074,-82.8543,14323,112.34667484362322,98,53,31106.216,Yes
Tahlequah_OK,Oklahoma,35.9116,-94.9773,19682,646.149591654762,78,42,31248.487,No
Greenville_TX,Texas,33.1115,-96.1094,24753,364.4122320103208,152,79,31259.461,Yes
Park City_UT,Utah,40.6459,-111.5038,14660,729.3573397123048,173,655,31265.956,Yes
Woodstock_IL,Illinois,42.3103,-88.4357,25628,809.630739852409,159,423,31285.458,Yes
Pulaski_VA,Virginia,37.0531,-80.7624,15625,296.85997199678167,177,705,31325.248,Yes
Brevard_NC,North Carolina,35.2437,-82.7266,13486,299.1339722551832,233,2994,31377.103,Yes
Gallup_NM,New Mexico,35.5178,-108.7473,24172,856.2453366762422,115,216,31410.735,Yes
Altus_OK,Oklahoma,34.6566,-99.3051,19246,576.2237117833099,136,139,31472.1,Yes
Americus_GA,Georgia,32.0737,-84.2248,17775,227.44397343890066,104,245,31473.727,Yes
Beeville_TX,Texas,28.4059,-97.7494,18714,49.75391232301878,135,139,31495.914,Yes
Woodland_CA,California,38.6712,-121.75,59117,72.31058103899714,220,2913,31607.025,Yes
Austin_MN,Minnesota,43.672,-92.9744,25105,1118.321867305909,160,137,31664.335,Yes
Springfield_TN,Tennessee,36.4944,-86.8706,17747,552.1571430065692,75,23,31703.316,No
Troy_AL,Alabama,31.8021,-85.9665,16918,174.87542702365346,61,20,31743.156,No
Lebanon_MO,Missouri,37.6718,-92.6603,14274,797.4563975313228,45,17,31744.152,No
Talladega_AL,Alabama,33.4329,-86.0976,13298,377.8561464800406,52,5,31788.822,No
Rutland_VT,Vermont,43.6091,-72.9782,18765,152.7943242601574,196,4102,31811.444,Yes
Bowling Green_OH,Ohio,41.3772,-83.65,32335,481.1138115574744,193,1836,31855.443,Yes
Fremont_OH,Ohio,41.353,-83.1143,22737,447.78505999404825,185,311,31872.687,Yes
Norfolk_NE,Nebraska,42.0349,-97.4209,26921,1288.1058540124554,161,270,31913.769,Yes
Barstow_CA,California,34.8655,-117.0464,30503,219.03308674920618,174,270,31972.224,Yes
Blackfoot_ID,Idaho,43.1939,-112.3457,15340,581.6999958745945,104,49,32125.952,No
Sonoma_CA,California,38.2902,-122.4598,33923,16.952929099488014,169,1299,32189.594,Yes
Logansport_IN,Indiana,40.7502,-86.3559,20838,672.8807270918476,204,332,32191.713,Yes
Chino Valley_AZ,Arizona,34.7593,-112.4107,11214,510.6414276174438,86,66,32226.904,Yes
Hartsville_SC,South Carolina,34.3679,-80.0829,15133,105.48698139635125,165,694,32351.224,Yes
Winona_MN,Minnesota,44.051,-91.6691,30208,1028.620249757177,225,558,32351.96,Yes
Selma_CA,California,36.5743,-119.6156,44292,165.0634080567071,121,201,32473.506,Yes
Borger_TX,Texas,35.6598,-101.4012,13179,714.6144583136279,46,29,32536.336,No
Corsicana_TX,Texas,32.0823,-96.4676,22805,269.09760640996495,133,85,32720.43,Yes
Owatonna_MN,Minnesota,44.0915,-93.2308,25567,1132.3012155057083,166,133,32929.833,Yes
Three Rivers_MI,Michigan,41.9466,-85.6279,10684,617.53750221577,174,711,32958.028,Yes
Fort Dodge_IA,Iowa,42.5098,-94.1751,24359,1232.4171564294993,74,13,33106.645,No
Aberdeen_SD,South Dakota,45.4647,-98.4678,28291,1472.125326752494,187,363,33108.387,Yes
New Castle_IN,Indiana,39.919,-85.3697,21949,611.7081690099392,111,259,33286.508,Yes
Garden City_KS,Kansas,37.9765,-100.8579,30040,926.8449454928083,185,290,33409.112,Yes
Auburn_NY,New York,42.9338,-76.5684,31263,214.1561449295589,156,619,33428.832,Yes
McComb_MS,Mississippi,31.2449,-90.4714,16413,101.58176856069751,42,9,33525.909,No
Ozark_AL,Alabama,31.4508,-85.6473,11826,140.94057663385178,142,285,33720.434,Yes
Watertown_SD,South Dakota,44.9096,-97.1539,21788,1391.5991195656889,164,137,33724.037,Yes
Laconia_NH,New Hampshire,43.5727,-71.4777,19241,60.04234905747895,156,284,33774.803,Yes
Burlington_WI,Wisconsin,42.6748,-88.2724,23990,798.9723794563274,224,1321,33799.294,Yes
Pawleys Island_SC,South Carolina,33.427,-79.1245,107,0.014591556229905779,222,862,33839.731,Yes
Sheridan_WY,Wyoming,44.7949,-106.9611,19335,903.0839604408136,123,149,33890.074,Yes
Safford_AZ,Arizona,32.8318,-109.7006,19228,459.196051996941,232,1075,33964.251,Yes
Scottsbluff_NE,Nebraska,41.8676,-103.6618,25678,1105.15619103279,186,669,34071.316,Yes
Berea_KY,Kentucky,37.5903,-84.2897,17412,513.7453101545947,167,1730,34224.814,Yes
Tullahoma_TN,Tennessee,35.372,-86.2173,17821,459.6303889256167,110,170,34249.969,Yes
McMinnville_TN,Tennessee,35.6859,-85.7817,15561,449.8173445049808,133,293,34396.778,Yes
Mount Vernon_OH,Ohio,40.3854,-82.4732,21670,385.43689463208335,202,919,34537.882,Yes
Kearney_NE,Nebraska,40.7008,-99.0839,34065,1183.3398010021497,225,1061,34558.224,Yes
Havelock_NC,North Carolina,34.9078,-76.8985,21083,7.053998318933865,93,37,34825.623,No
Boone_NC,North Carolina,36.2109,-81.6673,25039,304.37702141885626,174,1109,34879.819,Yes
Shelbyville_TN,Tennessee,35.4991,-86.4518,21083,479.2457433028385,95,40,34938.608,No
Defiance_OH,Ohio,41.2806,-84.3663,18507,525.0231548028639,127,83,34984.601,Yes
Seymour_IN,Indiana,38.9474,-85.8914,22918,671.3535811063105,194,305,35117.585,Yes
Whitehall_MI,Michigan,43.4004,-86.3406,10635,695.213456124421,183,426,35137.964,Yes
Redmond_OR,Oregon,44.2632,-121.1798,30967,158.38597113029422,204,1209,35221.131,Yes
Maricopa_AZ,Arizona,33.0447,-112.0164,45666,308.94804796310575,152,230,35365.596,Yes
Shelbyville_KY,Kentucky,38.2059,-85.2306,22779,595.5829574941426,148,212,35556.913,Yes
Mount Pleasant_TX,Texas,33.1613,-94.9717,16715,376.87640815613844,90,68,35582.783,Yes
Lake Geneva_WI,Wisconsin,42.5825,-88.4283,14974,809.0844772099243,182,407,35613.398,Yes
Ottumwa_IA,Iowa,41.0196,-92.4186,24238,1078.5258266241085,126,81,35645.119,Yes
Olean_NY,New York,42.0819,-78.4321,21307,275.87384544561513,148,118,35662.855,Yes
Jefferson_GA,Georgia,34.1368,-83.6022,11610,245.53207668453638,90,54,35946.121,Yes
Freeport_IL,Illinois,42.2895,-89.6354,24717,895.6842114146468,140,145,36017.543,Yes
Rock Springs_WY,Wyoming,41.595,-109.2237,27173,789.7210944873336,110,340,36298.142,Yes
Davis_CA,California,38.5552,-121.7365,75553,56.20704121999891,238,8448,36567.531,Yes
Fallon_NV,Nevada,39.4739,-118.778,15982,339.13614645035716,95,76,36707.721,Yes
Winchester_KY,Kentucky,38.0014,-84.1908,25961,536.923717583483,99,73,36778.167,Yes
Greenwood_MS,Mississippi,33.5126,-90.1993,21218,325.0056176810357,51,7,36781.32,No
Plainview_TX,Texas,34.1908,-101.7234,24257,615.1646595080655,233,2105,36782.08,Yes
Sterling_IL,Illinois,41.7997,-89.6952,27961,908.1634481701592,230,586,37024.705,Yes
Monroe_GA,Georgia,33.7997,-83.7155,16146,239.87922709100627,106,238,37242.509,Yes
Lewistown_PA,Pennsylvania,40.5964,-77.573,21854,132.6265874656906,197,1251,37528.686,Yes
Gun Barrel City_TX,Texas,32.3277,-96.1286,15762,282.6864254098738,182,2422,37622.425,Yes
Muscatine_IA,Iowa,41.4195,-91.068,26481,1022.4327572780501,185,178,37649.503,Yes
McMinnville_OR,Oregon,45.211,-123.1918,41998,39.26929066330047,164,771,38111.042,Yes
Big Spring_TX,Texas,32.2387,-101.4802,29267,474.148319652869,193,309,38165.365,Yes
Alexandria_MN,Minnesota,45.8748,-95.3784,20814,1268.7181217467032,165,370,38395.819,Yes
Athens_TN,Tennessee,35.4573,-84.6042,16328,379.4653644347012,101,112,38475.362,Yes
Danville_KY,Kentucky,37.642,-84.7767,19567,539.8967631966113,103,256,38496.925,Yes
Oneida_NY,New York,43.0769,-75.6621,21184,197.80444813790015,194,572,38498.873,Yes
Pell City_AL,Alabama,33.5609,-86.2669,12055,387.88095282586784,108,43,38920.111,No
El Dorado_AR,Arkansas,33.2182,-92.6641,18396,334.9926701882064,95,36,39171.214,No
Conneaut_OH,Ohio,41.9277,-80.5685,13963,341.0908166602817,254,1941,39237.783,Yes
Hermiston_OR,Oregon,45.8329,-119.2859,28704,177.7607803395323,199,1220,39761.82,Yes
Geneva_NY,New York,42.8644,-76.9827,29371,231.29237055106066,248,4948,39768.31,Yes
Aberdeen_WA,Washington,46.9768,-123.8083,28863,3.0830154844019986,149,238,40024.063,Yes
Winchester_TN,Tennessee,35.1898,-86.1078,11724,445.8046715024209,141,143,40028.154,Yes
Paris_TX,Texas,33.6685,-95.5445,26175,431.42838632311094,114,99,40235.595,Yes
Port Angeles_WA,Washington,48.1141,-123.4565,23818,2.0353980090154242,199,2869,40352.012,Yes
Marquette_MI,Michigan,46.544,-87.4082,25955,887.81793645795,271,5594,40576.159,Yes
Washington_NC,North Carolina,35.5587,-77.0546,16526,2.9755085568183586,126,123,40577.147,Yes
Port Clinton_OH,Ohio,41.5094,-82.9383,13104,441.90027059954036,257,2611,40611.706,Yes
Poplar Bluff_MO,Missouri,36.7632,-90.4136,20714,707.6843977406751,124,139,40669.205,Yes
Camden_SC,South Carolina,34.2564,-80.6085,14117,125.3198789281931,190,3304,40708.561,Yes
Marion_NC,North Carolina,35.6776,-82.0016,13383,284.42518096275666,117,87,40795.831,Yes
Seguin_TX,Texas,29.5892,-97.9656,27415,125.45216812461057,193,768,40868.102,Yes
Mason City_IA,Iowa,43.1487,-93.1998,26487,1142.4614058391164,144,104,41117.188,Yes
Lodi_CA,California,38.1218,-121.2933,71515,25.15170482574753,195,2127,41254.094,Yes
Ukiah_CA,California,39.1461,-123.2101,29352,39.60977837235907,254,9964,41327.876,Yes
Donaldsonville_LA,Louisiana,30.0954,-90.9925,16103,53.600239625835634,125,56,41339.269,Yes
Taos_NM,New Mexico,36.3868,-105.5802,13799,927.3750528494563,215,2650,41540.721,Yes
Oxford_MS,Mississippi,34.3613,-89.5289,31728,424.99546851826415,156,553,41616.431,Yes
Gloversville_NY,New York,43.0491,-74.3466,27872,193.01252063709046,199,2313,41901.832,Yes
